Date,eNodeB Name,Cell FDD TDD Indication,Cell Name,LocalCell Id,eNodeB Function Name,Integrity,Radio Net Availability Rate(%),RRC Setup Success Rate(all),RRC Setup Success Rate(Service)[%],RRC Setup Success Rate(Signal)[%],E-RAB Setup Success Rate (ALL)(%),Call Drop Rate (All)(%),HO Success Rate(Intra Freqency),HO Success Rate(S1)[%],Paging Transfer Success Rate,Total Traffic (Gbit),DL Traffic Volume(Gbit),UL Traffic Volume(Gbit),L.Traffic.User.Avg,L.Traffic.User.Max,User DL PDCP Average Throughput,User UL PDCP Average Throughput,DL IBLER[%],UL IBLER[%],DL ReTrans Rate[%],DL Packet Loss Rate(all),UL Packet Loss Rate(all),DL PRB Usage Rate(%),UL PRB Usage Rate(%),PUCCHUsage Rate[%],PDCCH CCE Usage Rate[%],Average CQI,Average PDSCH MCS
21/10/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_5,5,MSH-0014-Chipadze,100%,99.9986,99.0973,99.745,95.042,99.4969,2.1828,98.0519,98.3691,99.9997,526.9866,483.1937,43.7929,20.3985,59,2.8014,1.7897,18.9289,10.1714,0.2122,0,0.0006,54.5716,63.6495,5.0996,29.9266,8.8293,11.9105
21/10/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_4,4,MSH-0014-Chipadze,100%,99.9986,99.9098,99.948,99.5117,99.8684,0.792,98.6296,98.8099,99.9997,512.2574,462.4631,49.7943,14.0759,33,5.3343,4.1646,17.6047,5.6527,0.1922,0,0,42.7377,60.7406,3.519,24.8649,9.9452,13.6597
21/10/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_3,3,MSH-0014-Chipadze,100%,99.9986,99.676,99.9647,94.8523,99.7654,0.9315,99.4299,99.4767,99.9997,939.7875,830.0211,109.7664,17.288,36,8.7536,7.1254,16.4592,3.6753,0.1807,0,0,40.6391,56.7911,4.322,18.7797,10.0545,14.894
21/10/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_2,2,MSH-0014-Chipadze,100%,99.9986,99.1937,99.8068,92.2232,99.7402,1.5404,99.3857,99.4963,99.9997,733.1403,662.1112,71.029,22.9972,61,3.1759,2.6403,17.6149,8.7507,0.1955,0,0.0003,60.8044,64.8551,5.7493,22.3768,8.7227,10.4581
21/10/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_1,1,MSH-0014-Chipadze,100%,99.9986,99.9405,99.9853,99.3369,99.8498,0.8047,98.7581,98.9448,100,819.4837,712.0873,107.3964,17.0892,38,8.795,6.9424,15.4909,5.2218,0.1728,0,0,39.766,60.5667,4.2723,19.5853,10.518,13.168
22/10/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_6,6,MSH0013-Bindura-Zaoga,100%,100,99.8931,99.9328,99.0476,99.8671,1.0751,99.2254,99.265,99.9984,441.9209,378.5619,63.3589,6.2229,17,7.8961,6.8546,13.5645,5.0345,0.1863,0,0,33.1813,50.1045,1.5557,29.9148,9.6586,10.4231
22/10/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_5,5,MSH0013-Bindura-Zaoga,100%,100,99.706,99.8624,98.4027,99.5343,1.6439,98.643,98.8783,99.9987,1016.959,915.0693,101.8897,38.9084,91,5.6159,4.1609,14.2407,7.2361,0.1639,0,0.0001,61.9974,56.2615,9.7271,46.9873,10.2088,13.9606
22/10/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_4,4,MSH0013-Bindura-Zaoga,100%,100,98.4299,99.3871,93.0627,99.0962,3.7621,98.8675,99.0393,99.9984,536.5761,486.9373,49.6389,22.3599,95,4.9291,2.3969,18.6086,13.6377,0.2388,0,0.0003,55.3148,47.5305,5.59,46.277,9.3382,9.0547
22/10/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_3,3,MSH0013-Bindura-Zaoga,100%,100,99.8799,99.9377,98.324,99.8557,0.6677,98.3951,98.709,99.9984,791.1882,681.0337,110.1545,8.0687,19,10.9883,7.8632,11.8578,3.668,0.1402,0,0,38.8399,55.4265,2.0172,26.1446,10.4052,13.9193
22/10/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_2,2,MSH0013-Bindura-Zaoga,100%,100,99.8201,99.9291,98.7905,99.633,1.4698,98.7513,99.1844,99.9984,1196.3586,1074.5183,121.8403,39.5715,88,5.8562,4.6194,13.4004,6.5145,0.1559,0,0,60.6968,54.6174,9.8929,41.6911,10.6352,13.8476
22/10/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_1,1,MSH0013-Bindura-Zaoga,100%,100,98.6998,99.7116,91.862,99.4246,2.4996,99.2925,99.4404,99.9989,642.4423,590.0527,52.3896,21.9165,86,5.5027,2.1117,16.1963,9.7105,0.2,0,0.0001,50.9806,48.5076,5.4791,39.8635,9.2635,10.55
22/10/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_6,6,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.3274,99.7031,95.7009,99.5092,0.8314,99.9298,99.9553,100.0011,758.2134,691.5722,66.6412,19.4532,58,6.6991,4.4485,15.8914,5.0999,0.1795,0,0,49.5782,51.6108,4.8633,35.6746,10.2054,15.6305
22/10/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_5,5,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.531,99.9183,96.8981,99.75,1.4878,99.9186,99.89,100.0011,956.5967,878.1819,78.4148,21.9351,50,6.1777,4.3515,17.3497,5.3872,0.1948,0,0,60.1227,52.3577,5.4838,43.2266,9.4571,12.864
22/10/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_4,4,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.3423,99.4253,98.4322,99.6829,0.8678,99.822,99.8727,100.0011,1355.8129,1239.1199,116.693,35.9899,73,7.0797,3.9082,16.4476,6.3864,0.187,0,0.0001,65.7673,57.0614,8.9975,51.9918,11.3652,15.9607
22/10/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_3,3,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.7368,99.9509,96.4363,99.7031,0.6128,99.96,99.9813,100.0011,825.2609,736.1361,89.1248,19.2992,52,6.8856,6.0179,16.442,4.3223,0.1824,0,0,52.1655,51.8319,4.8248,29.9277,10.3982,13.5987
22/10/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_2,2,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.7398,99.9792,96.211,99.8836,1.088,99.917,99.9658,100.0011,1039.1296,950.2267,88.9029,22.6482,55,4.915,4.4151,17.8736,4.8891,0.1977,0,0,63.5374,52.6437,5.6621,35.9593,10.273,13.5756
22/10/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_1,1,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.2718,99.3069,98.4855,99.8268,0.4782,99.8729,99.9252,100.0022,1406.309,1276.9978,129.3112,37.7226,76,5.8068,4.48,16.2938,5.8512,0.1819,0,0,69.4245,56.4079,9.4307,42.1531,11.1731,14.8056
22/10/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_1,1,MSH-0112-Bindura Hospital_LTE,100%,100,99.7976,99.9851,96.9595,99.8669,1.2395,99.9308,99.9786,100.0013,776.9154,627.2679,149.6475,10.9352,25,9.0112,10.3744,14.6689,4.3241,0.1656,0,0,43.3869,57.9327,2.7338,26.369,11.4164,15.3675
22/10/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_2,2,MSH-0112-Bindura Hospital_LTE,100%,100,99.8096,99.9722,98.4615,99.9541,0.6911,100,100,99.9995,410.0881,379.316,30.7721,8.0327,19,15.0518,4.6671,15.139,3.302,0.1694,0,0,20.3502,44.3651,2.0082,15.0608,10.8984,14.9468
22/10/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_3,3,MSH-0112-Bindura Hospital_LTE,100%,100,99.8766,99.9408,98.6241,99.8358,0.9058,100,99.1546,100.0008,1013.0773,936.7838,76.2935,24.8368,43,8.3829,4.0799,15.2938,4.5688,0.1728,0,0,49.6978,52.1893,6.2092,33.2965,10.8322,15.1318
22/10/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_4,4,MSH-0112-Bindura Hospital_LTE,100%,100,99.5406,99.8928,96.6071,99.652,0.6465,99.5544,99.6712,100.0011,601.4686,551.1297,50.3389,12.8249,23,7.9952,3.7962,14.3092,3.8364,0.167,0,0,37.2638,49.3405,3.2062,28.9605,12.4566,15.8246
22/10/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_5,5,MSH-0112-Bindura Hospital_LTE,100%,100,99.5494,99.9286,98.1321,99.7043,0.722,100,100,100.0013,355.8543,321.5169,34.3375,7.4764,22,12.5601,5.27,14.2588,2.4964,0.1605,0,0,18.4707,44.6574,1.8691,17.9041,9.9204,13.0856
22/10/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_6,6,MSH-0112-Bindura Hospital_LTE,100%,100,99.687,99.868,97.5769,99.7243,1.0796,99.9403,99.9533,100.0008,813.3606,758.5246,54.836,18.6319,39,8.7032,3.5918,15.5995,4.7571,0.1793,0,0,47.6214,51.9888,4.658,34.8651,10.8784,14.0376
22/10/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_6,6,MSH-0014-Chipadze,100%,99.9993,98.704,99.7494,89.2691,99.7588,1.3746,98.9958,99.0815,99.9988,849.7327,773.1392,76.5935,14.0159,30,6.7583,4.8795,16.7907,5.8909,0.1817,0,0,50.5747,59.6534,3.504,25.0472,9.8078,15.7016
22/10/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_5,5,MSH-0014-Chipadze,100%,99.9993,98.6953,99.59,92.9011,99.6143,2.195,98.6293,98.7787,99.9988,498.6569,458.8958,39.7611,21.584,54,2.6388,1.5434,18.6883,10.8871,0.2082,0,0.0004,60.9491,61.7916,5.396,30.9703,8.5253,11.1358
22/10/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_4,4,MSH-0014-Chipadze,100%,99.9993,99.8683,99.9572,98.935,99.8795,0.6958,98.2771,98.5103,99.9988,557.1388,500.9153,56.2235,15.4252,37,5.7535,4.8692,16.4356,4.9987,0.1788,0,0,42.3469,56.7493,3.8563,24.1517,10.1234,14.3322
22/10/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_3,3,MSH-0014-Chipadze,100%,99.9993,99.2493,99.8858,89.5175,99.8545,0.9002,98.9972,99.1114,99.9988,1210.1801,1075.3146,134.8655,17.3412,36,8.1012,6.8422,15.5468,4.0784,0.1709,0,0,47.9486,62.498,4.3353,20.6346,10.129,14.1835
22/10/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_2,2,MSH-0014-Chipadze,100%,99.9993,99.5374,99.882,95.4225,99.8508,1.2011,98.9796,99.2747,99.9988,842.4798,768.6114,73.8685,24.933,50,3.4034,2.6327,16.9034,7.7751,0.1873,0,0.0002,63.7111,62.9217,6.2333,22.6596,9.0322,11.375
22/10/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_1,1,MSH-0014-Chipadze,100%,99.9993,99.9282,99.988,98.977,99.9125,0.4418,99.1634,99.2405,99.9977,743.808,677.4919,66.3161,18.5625,42,8.2754,4.9212,15.7914,5.556,0.1761,0,0,36.8795,55.3017,4.6406,19.1139,10.4311,12.7665
23/10/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_6,6,MSH0013-Bindura-Zaoga,100%,100,99.5637,99.7836,95.4774,99.9195,1.525,99.2944,99.2502,100.0017,298.5447,273.0704,25.4743,5.1827,14,6.3485,2.8087,14.0087,6.0421,0.1923,0,0,35.064,45.7363,1.2957,29.2576,9.4253,9.2441
23/10/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_5,5,MSH0013-Bindura-Zaoga,100%,100,99.7485,99.8974,98.546,99.5957,1.6664,99.3433,99.4505,100.0017,870.5454,791.0109,79.5345,39.1102,98,4.8056,3.5788,14.8868,7.1218,0.1732,0,0.0001,61.279,50.8333,9.7776,46.9001,10.539,13.6909
23/10/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_4,4,MSH0013-Bindura-Zaoga,100%,100,98.459,99.3974,92.8849,98.9474,2.3153,98.838,98.9831,100.0017,525.8535,484.0836,41.7699,22.5999,110,4.8228,1.9843,16.4543,12.8396,0.2057,0,0.0002,50.6867,45.7071,5.65,45.0862,9.2978,11.2672
23/10/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_3,3,MSH0013-Bindura-Zaoga,100%,100,99.8008,99.9304,97.0874,99.9308,0.6439,98.8251,99.0323,100.0019,690.3452,640.4475,49.8976,7.3916,16,9.379,3.7971,11.9247,3.9451,0.1509,0,0,41.5632,47.3661,1.8479,28.9226,10.0867,11.9828
23/10/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_2,2,MSH0013-Bindura-Zaoga,100%,100,99.7312,99.9291,98.3137,99.7016,1.3491,99.2257,99.4792,100.0017,1449.7528,1319.3359,130.4168,36.9591,87,6.1232,5.0657,12.8966,5.3618,0.1475,0,0,65.4677,56.8786,9.2398,39.3606,10.6671,13.8696
23/10/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_1,1,MSH0013-Bindura-Zaoga,100%,100,98.9652,99.7146,94.5958,99.4878,2.1915,98.5816,98.9116,100.0017,570.0316,523.3006,46.731,21.5779,122,4.8778,2.2798,16.4798,10.5367,0.207,0,0.0001,51.3311,46.4353,5.3945,39.7634,9.3102,9.9078
23/10/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_6,6,MSH-0331-Chiwaridzo 2_LTE,100%,100,98.9917,99.8793,92.2565,99.4986,1.0249,99.8932,99.9197,99.9989,707.3467,650.0084,57.3382,18.22,47,5.9534,3.597,17.8261,5.1902,0.2072,0,0,56.3751,51.2845,4.555,38.3132,10.1688,14.0022
23/10/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_5,5,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.0398,99.8636,91.9894,99.6733,1.1349,99.9478,99.9554,99.9975,813.6983,742.0788,71.6195,19.219,49,6.9469,4.4924,17.6227,5.5907,0.1943,0,0,53.5973,50.1055,4.8048,40.1649,9.4168,13.0085
23/10/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_4,4,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.3882,99.5015,98.0535,99.7471,0.5557,99.9005,99.9115,99.9986,1527.8706,1421.3659,106.5047,35.1962,71,7.1473,3.5368,15.5569,5.0332,0.179,0,0,69.5258,60.2811,8.799,53.2503,11.4866,16.7237
23/10/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_3,3,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.7715,99.96,96.8718,99.7967,0.6167,99.921,99.9615,99.9986,833.1226,758.685,74.4376,19.9471,52,5.799,5.0347,17.0765,4.4059,0.189,0,0.0001,54.4665,49.7331,4.9868,31.6641,10.5329,12.945
23/10/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_2,2,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.6359,99.9676,93.7817,99.8504,2.3699,100,100,99.9986,1004.4188,931.6736,72.7451,20.3279,55,7.3672,3.9024,16.7139,6.0683,0.1852,0,0,59.5788,52.2167,5.082,33.0925,10.4303,13.7275
23/10/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_1,1,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.3848,99.4415,98.2421,99.8197,0.4865,99.963,99.9548,99.9986,1458.5172,1339.2166,119.3006,36.4225,77,6.1536,4.2191,16.3618,5.9839,0.1841,0,0,75.6932,56.9233,9.1056,45.1939,11.1073,14.6541
23/10/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_1,1,MSH-0112-Bindura Hospital_LTE,100%,100,99.8837,100,98.3165,99.9008,0.6909,99.6384,99.8995,100.0014,743.7403,655.6401,88.1002,10.386,24,8.529,6.552,14.8253,4.1783,0.1673,0,0,39.2577,52.912,2.5965,23.7078,11.4747,15.9026
23/10/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_2,2,MSH-0112-Bindura Hospital_LTE,100%,100,99.8475,99.9916,98.4375,99.9416,0.5941,100,100,100.0008,506.5454,462.6281,43.9174,9.5139,21,13.2964,4.8077,14.7618,3.5799,0.1634,0,0,27.8746,47.6285,2.3785,18.3533,10.6928,14.1191
23/10/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_3,3,MSH-0112-Bindura Hospital_LTE,100%,100,99.8111,99.9858,97.3697,99.806,1.312,99.9654,99.9879,100.0011,931.0133,839.2599,91.7534,21.561,45,6.7221,4.9495,15.6492,4.6938,0.1757,0,0,51.802,53.3333,5.3903,32.1025,10.9103,14.0515
23/10/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_4,4,MSH-0112-Bindura Hospital_LTE,100%,100,99.4264,99.8568,96.4433,99.5091,1.2135,99.7104,99.8293,100.0008,631.042,590.7163,40.3257,13.5148,29,9.125,2.587,13.139,4.2533,0.1567,0,0,33.7361,50.2427,3.3787,27.9492,12.067,16.707
23/10/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_5,5,MSH-0112-Bindura Hospital_LTE,100%,100,99.7178,99.9816,98.6154,99.9275,0.5823,99.8693,99.8755,100.0008,376.2215,343.518,32.7035,8.5518,19,11.6311,4.4791,14.2758,2.6363,0.1598,0,0,21.6301,44.2463,2.1379,18.9037,9.9926,12.3319
23/10/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_6,6,MSH-0112-Bindura Hospital_LTE,100%,100,99.6513,99.9002,97.0183,99.7235,1.1058,99.9136,99.9562,100,689.0512,620.7324,68.3188,19.3066,39,7.4093,3.9066,17.4352,5.2141,0.1995,0,0,46.2879,55.1709,4.8266,35.4233,10.6744,12.5481
23/10/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_6,6,MSH-0014-Chipadze,100%,99.9993,98.4471,99.7896,86.4641,99.78,0.9024,99.3856,99.4317,99.9991,956.8939,875.0709,81.8231,14.7371,35,6.8308,4.8482,16.684,4.6824,0.1768,0,0,53.0629,59.6436,3.6843,25.4242,10.1247,16.2857
23/10/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_5,5,MSH-0014-Chipadze,100%,99.9993,98.7562,99.6397,92.6162,99.6564,2.0412,98.8276,98.9807,99.9991,528.6366,487.6434,40.9932,22.1437,64,2.5955,1.5439,19.7482,11.7265,0.2228,0,0.0003,56.8551,61.3543,5.5359,31.3574,8.6132,11.4391
23/10/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_4,4,MSH-0014-Chipadze,100%,99.9993,99.8304,99.9491,98.5234,99.9316,0.6517,98.6674,98.7761,99.9991,557.7692,505.7308,52.0384,16.1295,33,6.3101,4.9783,16.7623,5.4001,0.1851,0,0,41.4975,56.6899,4.0324,24.0563,9.952,13.9111
23/10/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_3,3,MSH-0014-Chipadze,100%,99.9993,99.0386,99.9307,87.2804,99.7942,0.9056,99.3847,99.4267,99.9991,1487.2455,1346.691,140.5545,17.6014,33,8.3193,6.0577,15.0126,3.8862,0.1658,0,0,57.0124,63.6939,4.4003,23.7007,9.7142,14.8292
23/10/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_2,2,MSH-0014-Chipadze,100%,99.9993,99.3434,99.8054,95.3289,99.7372,1.0017,99.1559,99.2294,99.9991,786.6534,711.3079,75.3455,25.8725,58,3.1176,2.6439,18.223,8.3516,0.205,0,0.0001,61.2354,62.9392,6.4681,22.9551,8.7138,10.3794
23/10/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_1,1,MSH-0014-Chipadze,100%,99.9993,99.7654,99.9325,97.5,99.8978,0.6866,98.578,98.7013,99.9994,813.5807,727.6079,85.9728,18.1977,41,7.5565,5.9279,15.9171,5.8535,0.1785,0,0,41.942,57.1704,4.5494,19.6277,10.017,12.6999
24/10/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_6,6,MSH0013-Bindura-Zaoga,100%,100,99.8358,99.962,96.8326,99.9244,1.2078,98.1099,98.2786,99.9994,378.4784,344.2294,34.249,6.4808,16,6.3779,3.5545,13.8113,5.7094,0.1881,0,0,37.3115,48.5143,1.6202,31.8449,9.7171,9.5458
24/10/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_5,5,MSH0013-Bindura-Zaoga,100%,100,99.6833,99.8357,98.4134,99.4598,1.708,98.7717,98.9729,99.9994,869.7235,777.7444,91.9791,37.2994,85,4.4341,4.0608,14.3166,7.4909,0.1657,0,0.0002,62.7789,55.1895,9.3248,46.2914,10.2882,13.7397
24/10/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_4,4,MSH0013-Bindura-Zaoga,100%,100,99.069,99.7002,94.4334,99.5268,2.0014,99.0029,98.4342,99.9994,491.926,448.3164,43.6096,22.1619,49,4.4043,1.9713,17.1626,13.33,0.2159,0,0.0001,51.8138,46.3911,5.5405,45.7225,9.2352,10.8302
24/10/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_3,3,MSH0013-Bindura-Zaoga,100%,100,99.9038,99.9596,98.7952,99.9197,1.1033,98.77,98.9194,99.9997,779.7402,703.5413,76.199,7.2585,18,8.0692,6.3142,11.9171,6.3707,0.1481,0,0,46.3504,48.7215,1.8146,30.7687,10.0082,11.8825
24/10/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_2,2,MSH0013-Bindura-Zaoga,100%,100,99.8478,99.9357,99.1158,99.7162,1.4942,99.1181,99.2966,99.9994,1436.8496,1323.4557,113.3939,37.3591,86,5.4712,4.1729,13.3395,6.0751,0.1517,0,0,70.5499,55.089,9.3398,44.3922,10.2386,13.2774
24/10/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_1,1,MSH0013-Bindura-Zaoga,100%,100,99.2663,99.8005,95.7463,99.6093,1.9166,99.4119,99.4545,99.9997,467.4466,432.1344,35.3122,21.9904,54,4.4385,1.6842,17.7215,10.5143,0.2242,0,0,50.3015,45.1506,5.4976,40.1849,9.0644,8.342
24/10/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_6,6,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.1361,99.8523,92.8661,99.4605,0.6901,99.8914,99.9018,99.9994,612.2718,566.1249,46.1469,18.8996,49,6.0445,2.8025,18.3822,7.4166,0.2163,0,0,47.4943,49.9026,4.7249,37.5483,9.8391,13.5231
24/10/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_5,5,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.5966,99.8789,97.0346,99.7096,1.1156,99.9702,99.9008,100,862.1677,764.2764,97.8913,20.8367,51,6.0224,6.1338,18.2052,4.7463,0.2046,0,0,56.7695,54.4606,5.2092,42.0362,9.1943,12.5207
24/10/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_4,4,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.0886,99.2006,97.5635,99.7708,0.5784,99.811,99.8833,100,1269.0936,1169.2101,99.8835,35.3258,71,7.8746,3.501,14.4988,6.1602,0.1635,0,0,58.7061,63.8856,8.8314,48.7712,11.4731,17.0086
24/10/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_3,3,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.8558,99.9649,98.136,99.7757,0.5588,99.8539,99.9344,100,849.9219,761.1519,88.77,20.4649,41,6.3238,5.2773,16.9164,4.8812,0.186,0,0,55.9905,52.2227,5.1162,33.0806,10.3572,12.9426
24/10/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_2,2,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.5663,99.8889,93.6716,99.8284,1.5479,99.8202,99.9415,100,1025.3229,941.6323,83.6906,21.2733,54,6.2185,4.2533,16.3398,7.6167,0.1792,0,0,57.6342,52.9395,5.3183,33.371,10.3665,13.9517
24/10/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_1,1,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.3751,99.4398,97.866,99.8322,0.489,99.786,99.8335,100.0003,1308.8654,1174.3628,134.5025,36.3784,73,7.6819,4.7854,15.3396,5.4983,0.1704,0,0,63.5078,59.8935,9.0946,41.3352,11.3857,15.2693
24/10/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_1,1,MSH-0112-Bindura Hospital_LTE,100%,100,99.8724,99.9919,98.3756,99.8711,0.8434,100,100,99.9992,749.5888,666.6628,82.9261,9.4125,20,7.9465,8.1286,15.145,3.4168,0.1672,0,0,45.4169,49.7679,2.3531,26.9314,11.3087,14.7827
24/10/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_2,2,MSH-0112-Bindura Hospital_LTE,100%,100,99.8267,99.976,98.449,99.9365,0.6242,100,99.9626,99.998,522.2925,483.2523,39.0402,9.2502,19,12.4071,4.3745,14.3672,3.3227,0.1623,0,0,25.8901,46.4848,2.3126,17.8336,10.6694,13.6508
24/10/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_3,3,MSH-0112-Bindura Hospital_LTE,100%,100,99.8808,99.9694,98.2401,99.7148,0.7198,99.9556,99.9498,99.998,1057.7657,964.1281,93.6377,21.907,42,9.0827,4.7812,15.8619,4.5321,0.1766,0,0,50.1089,54.2727,5.4768,32.183,10.8344,14.0769
24/10/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_4,4,MSH-0112-Bindura Hospital_LTE,100%,100,99.521,99.8069,97.5076,99.6713,0.633,100,99.9713,99.998,599.7125,565.536,34.1765,12.595,28,8.9895,2.437,13.528,3.2975,0.1555,0,0,35.4388,51.1927,3.1488,28.4897,11.9568,15.8504
